TagName,Protocol,IP,DataType,DbNumber,StartAddress,Length,Bit,MesName,MesDataType,LowerLimit,UpperLimit,IsChecked,IsUpload
StartSignal,SIEMENSS7,172.16.21.2,BIT,200,2,1,0,StartSignal,BOOLEAN,100,100,FALSE,FALSE
CellCode,SIEMENSS7,172.16.21.2,STRING,200,4,24,0,CellCode,STRING,10,500,FALSE,FALSE
SFC,SIEMENSS7,172.16.21.2,STRING,200,30,24,0,SFC,STRING,100,500,FALSE,FALSE
FinishSignal,SIEMENSS7,172.16.21.2,BIT,200,3000,1,0,FinishSignal,BOOLEAN,100,500,FALSE,FALSE
ResCode,SIEMENSS7,172.16.21.2,SHORT,200,3002,2,0,ResCode,INT,100,500,FALSE,FALSE
ModuleCode,SIEMENSS7,172.16.21.2,STRING,200,3004,24,0,ModuleCode,STRING,100,500,FALSE,FALSE
ModulePN,SIEMENSS7,172.16.21.2,STRING,200,3030,24,0,ModulePN,STRING,100,500,FALSE,FALSE
