TagName,Protocol,IP,DataType,DbNumber,StartAddress,Length,Bit,MesName,MesDataType,LowerLimit,UpperLimit,IsChecked,IsUpload
StartSignal,SIEMENSS7,172.16.21.2,BIT,200,500,1,0,StartSignal,BOOLEAN,100,100,FALSE,FALSE
PackCode,SIEMENSS7,172.16.21.2,STRING,200,502,24,0,PackCode,NUMBER,10,500,FALSE,FALSE
SFC,SIEMENSS7,172.16.21.2,STRING,200,528,24,0,SFC,TXT,100,500,FALSE,FALSE
SoltNo,SIEMENSS7,172.16.21.2,SHORT,200,554,24,0,SoltNo,NUMBER,100,500,FALSE,FALSE
FinishSignal,SIEMENSS7,172.16.21.2,BIT,200,3570,2,0,FinishSignal,BOOLEAN,100,500,FALSE,FALSE
ResCode,SIEMENSS7,172.16.21.2,SHORT,200,3572,2,0,ResCode,NUMBER,100,500,FALSE,FALSE
